https://jmol.sourceforge.net net,sourceforge,jmol)/ 201207 oa_pdf/39/69/gks480.PMC3394289.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201207 oa_pdf/74/18/gks540.PMC3394330.pdf annot_urls
https://jmol.sourceforge.net net,sourceforge,jmol)/ 201207 oa_pdf/ed/1d/gks527.PMC3394332.pdf annot_urls
https://sourceforge.net/apps/mediawiki/gemlibrary net,sourceforge)/apps/mediawiki/gemlibrary 201207 oa_pdf/51/44/1231.PMC3396365.pdf annot_urls
https://weka.sourceforge.net net,sourceforge,weka)/ 201207 oa_pdf/eb/53/1334.PMC3396374.pdf annot_urls
https://sourceforge.net/projects/mireap net,sourceforge)/projects/mireap 201207 oa_pdf/68/9a/ers136.PMC3421990.pdf text_urls
https://www.sampsize.sourceforge.net/iface/index net,sourceforge,sampsize)/iface/index 201207 oa_pdf/c1/17/AJTS-6-169.PMC3439758.pdf text_urls
https://linkchecker.sourceforge.net net,sourceforge,linkchecker)/ 201207 oa_pdf/7c/89/i-perception-3-413.PMC3485836.pdf text_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 202201 oa_pdf/42/ee/msse-54-028.PMC8677609.pdf annot_urls
https://mzmine.sourceforge.net net,sourceforge,mzmine)/ 202201 oa_pdf/f8/e3/kosfa-42-1-1.PMC8728500.pdf text_urls
https://vanted.sourceforge.net net,sourceforge,vanted)/ 202201 oa_pdf/b0/7a/10.1177_11786469211066285.PMC8733355.pdf annot_urls
https://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 202201 oa_pdf/2b/8b/cc9-4-e0613.PMC8740878.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 202201 oa_pdf/45/52/150.PMC8744681.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 202201 oa_pdf/fc/2e/124.PMC8744682.pdf annot_urls
https://sourceforge.net/projects/saint-apms/files net,sourceforge)/projects/saint-apms/files 202201 oa_pdf/b5/ab/main.PMC8752952.pdf annot_urls
https://adtex.sourceforge.net net,sourceforge,adtex)/ 202201 oa_pdf/b3/bb/ott-15-41.PMC8763582.pdf annot_urls
https://gnw.sourceforge.net net,sourceforge,gnw)/ 202201 oa_pdf/0c/e9/pnas.202109995.PMC8764688.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202201 oa_pdf/ad/38/jitc-2021-003868.PMC8765067.pdf annot_urls
https://sourceforge.net/projects/mocalc2012 net,sourceforge)/projects/mocalc2012 202201 oa_pdf/66/e3/ao1c06481.PMC8771957.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 202201 oa_pdf/9c/2f/ijo-60-02-05306.PMC8776328.pdf text_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202201 oa_pdf/86/c9/main.PMC8783141.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202201 oa_pdf/86/c9/main.PMC8783141.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 202201 oa_pdf/6d/24/CTI2-11-e1372.PMC8784854.pdf annot_urls
https://sourceforge.net/projects/amplimethprofiler net,sourceforge)/projects/amplimethprofiler 202201 oa_pdf/28/c5/OR-28-837.PMC8790131.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202201 oa_pdf/e1/61/pnas.202103960.PMC8794876.pdf annot_urls
https://sourceforge.net/projects/bio-bwa net,sourceforge)/projects/bio-bwa 202201 oa_pdf/e1/61/pnas.202103960.PMC8794876.pdf annot_urls
https://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 202201 oa_pdf/05/8c/10.1177_17588359211068733.PMC8796084.pdf annot_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 202201 oa_pdf/0a/23/main.PMC8799878.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202201 oa_pdf/26/cd/main.PMC8800019.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202201 oa_pdf/f4/1a/main.PMC8800070.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202201 oa_pdf/f4/1a/main.PMC8800070.pdf annot_urls
https://transposonpsi.sourceforge.net net,sourceforge,transposonpsi)/ 202201 oa_pdf/de/be/idr-15-223.PMC8801394.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202201 oa_pdf/67/29/nihms-1771087.PMC8811753.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202201 oa_pdf/67/29/nihms-1771087.PMC8811753.pdf annot_urls
https://sourceforge.net/projects/erppcatoolkit net,sourceforge)/projects/erppcatoolkit 202201 oa_pdf/59/3f/main.PMC8819392.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202201 oa_pdf/ae/56/main.PMC8819394.pdf annot_urls
https://lh3lh3.users.sourceforge.net/snpable.shtml net,sourceforge,users,lh3lh3)/snpable.shtml 202201 oa_pdf/d8/54/msac008.PMC8826634.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202201 oa_pdf/51/51/APS3-10-e11455.PMC8861591.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202201 oa_pdf/a8/8a/main.PMC8991972.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201704 oa_pdf/5a/9c/10029_2016_Article_1491.PMC5281683.pdf annot_urls
https://noise-free-cnv.sourceforge.net net,sourceforge,noise-free-cnv)/ 201704 oa_pdf/bf/3d/CG-18-206.PMC5345335.pdf text_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201704 oa_pdf/a1/47/AJMG-174-220.PMC5363380.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201704 oa_pdf/a1/47/AJMG-174-220.PMC5363380.pdf annot_urls
https://maq.sourceforge.net net,sourceforge,maq)/ 201704 oa_pdf/0a/48/or-37-04-2215.PMC5367355.pdf text_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 201704 oa_pdf/ac/a8/evx048.PMC5387994.pdf annot_urls
https://codonw.sourceforge.net net,sourceforge,codonw)/ 201704 oa_pdf/bb/e5/1132.PMC5391189.pdf text_urls
https://audacity.sourceforge.net net,sourceforge,audacity)/ 201704 oa_pdf/ea/09/jao-21-22.PMC5392009.pdf text_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201704 oa_pdf/e4/41/gkw1289.PMC5397155.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2 net,sourceforge,bowtie-bio)/bowtie2 201704 oa_pdf/e4/41/gkw1289.PMC5397155.pdf annot_urls
https://sourceforge.net/projects/seqclean net,sourceforge)/projects/seqclean 201704 oa_pdf/87/e4/dsw056.PMC5397604.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 201704 oa_pdf/2b/83/dsw054.PMC5397612.pdf annot_urls
https://sourceforge.net/projects/gmato/files net,sourceforge)/projects/gmato/files 201704 oa_pdf/2b/83/dsw054.PMC5397612.pdf annot_urls
https://trinotate.sourceforge.net net,sourceforge,trinotate)/ 201704 oa_pdf/2b/83/dsw054.PMC5397612.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201704 oa_pdf/0c/1c/evx060.PMC5398295.pdf annot_urls
https://sourceforge.net/projects/ingap-sf net,sourceforge)/projects/ingap-sf 201704 oa_pdf/22/e8/gkw1191.PMC5399794.pdf annot_urls
https://toxtree.sourceforge.net net,sourceforge,toxtree)/ 201704 oa_pdf/30/80/10.1177_1177392817701726.PMC5404899.pdf annot_urls
https://gnw.sourceforge.net net,sourceforge,gnw)/ 201704 oa_pdf/c1/10/main.PMC5406374.pdf annot_urls
https://gnw.sourceforge.net/)%e2%80%94 net,sourceforge,gnw)/)%e2%80%94 201704 oa_pdf/c1/10/main.PMC5406374.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201704 oa_pdf/c5/13/medi-96-e6512.PMC5411199.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201704 oa_pdf/1a/f0/medi-96-e6721.PMC5413252.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 201704 oa_pdf/83/dc/jgenv05p0051.PMC5436463.pdf text_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201704 oa_pdf/9c/33/nsx025.PMC5472113.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201704 oa_pdf/07/4a/nsx051.PMC5597870.pdf annot_urls
https://resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201704 oa_pdf/9c/24/nsx050.PMC5597891.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201704 oa_pdf/c6/d8/js-01-681.PMC5686663.pdf annot_urls
https://rfxplot.sourceforge.net net,sourceforge,rfxplot)/ 201704 oa_pdf/65/7f/painreports-2-e601.PMC5741307.pdf annot_urls
https://cortexassembler.sourceforge.net/cortex_var_user_manual.pdf net,sourceforge,cortexassembler)/cortex_var_user_manual.pdf 201704 oa_pdf/11/c1/bbx037.PMC6169673.pdf annot_urls
https://toxtree.sourceforge.net net,sourceforge,toxtree)/ 201704 oa_pdf/0a/38/EFS2-15-e04752.PMC7010203.pdf annot_urls
https://jtreeview.sourceforge.net net,sourceforge,jtreeview)/ 201704 oa_pdf/42/d4/jpsa-54-121.PMC7477130.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201211 oa_pdf/7d/03/evr128.PMC3268670.pdf annot_urls
https://pebl.sourceforge.net net,sourceforge,pebl)/ 201211 oa_pdf/3c/06/13428_2011_Article_168.PMC3356517.pdf annot_urls
https://rbn.sourceforge.net net,sourceforge,rbn)/ 201211 oa_pdf/e2/35/12064_2011_Article_144.PMC3414703.pdf annot_urls
https://isatab.sourceforge.net net,sourceforge,isatab)/ 201211 oa_pdf/a8/62/amiajnl-2011-000763.PMC3486731.pdf text_urls
https://sourceforge.net/projects/gemlibrary net,sourceforge)/projects/gemlibrary 201211 oa_pdf/4c/d3/gks666.PMC3488205.pdf annot_urls
https://sourceforge.net/projects/dnaa net,sourceforge)/projects/dnaa 201211 oa_pdf/d1/c0/gks678.PMC3488206.pdf annot_urls
https://emboss.sourceforge.net net,sourceforge,emboss)/ 201211 oa_pdf/31/5d/bbs033.PMC3504928.pdf annot_urls
https://dnaclust.sourceforge.net net,sourceforge,dnaclust)/ 201211 oa_pdf/e1/5b/bbs035.PMC3504929.pdf annot_urls
https://mcx.sourceforge.net/mmc net,sourceforge,mcx)/mmc 201211 oa_pdf/86/79/3223.PMC3521306.pdf text_urls
https://aslm.sourceforge.net net,sourceforge,aslm)/ 201211 oa_pdf/43/77/tp2012114a.PMC3565757.pdf annot_urls
https://igraph.sourceforge.net net,sourceforge,igraph)/ 201211 oa_pdf/96/71/nihms413007.PMC4181841.pdf annot_urls
https://codonw.sourceforge.net net,sourceforge,codonw)/ 201303 oa_pdf/20/d0/mss254.PMC3563967.pdf annot_urls
https://icatb.sourceforge.net net,sourceforge,icatb)/ 201303 oa_pdf/76/e4/sbr184.PMC3576165.pdf text_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201303 oa_pdf/76/e4/sbr184.PMC3576165.pdf text_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201303 oa_pdf/63/fa/awt010.PMC3580273.pdf annot_urls
https://www.picard.sourceforge.net net,sourceforge,picard)/ 201303 oa_pdf/63/fa/awt010.PMC3580273.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201303 oa_pdf/91/b1/568.PMC3589545.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201303 oa_pdf/fc/36/pi-10-47.PMC3590430.pdf text_urls
https://qiime.sourceforge.net net,sourceforge,qiime)/ 201303 oa_pdf/34/2e/srep01413.PMC3593336.pdf annot_urls
https://lists.sourceforge.net/lists/listinfo/psidev-ms-vocab net,sourceforge,lists)/lists/listinfo/psidev-ms-vocab 201303 oa_pdf/67/42/bat009.PMC3594986.pdf annot_urls
https://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo?view=log net,sourceforge,cvs,psidev)/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo?view=log 201303 oa_pdf/67/42/bat009.PMC3594986.pdf annot_urls
https://sourceforge.net/tracker/?group_id=65472&atid=848524 net,sourceforge)/tracker?atid=848524&group_id=65472 201303 oa_pdf/67/42/bat009.PMC3594986.pdf annot_urls
https://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo net,sourceforge,cvs,psidev)/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo 201303 oa_pdf/67/42/bat009.PMC3594986.pdf annot_urls
https://parsecnv.sourceforge.net net,sourceforge,parsecnv)/ 201303 oa_pdf/59/a6/gks1346.PMC3597648.pdf annot_urls
https://pymol.sourceforge.net/faq.html#cite net,sourceforge,pymol)/faq.html 201303 oa_pdf/b9/e2/gks1475.PMC3597669.pdf annot_urls
https://mapletree.sourceforge.net net,sourceforge,mapletree)/ 201303 oa_pdf/87/88/gkt033.PMC3597696.pdf annot_urls
https://picard.sourceforge.net/command-line-overview.shtml net,sourceforge,picard)/command-line-overview.shtml 201303 oa_pdf/40/ce/gkt037.PMC3597698.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201303 oa_pdf/78/7b/bbr073.PMC3603209.pdf annot_urls
https://bamview.sourceforge.net net,sourceforge,bamview)/ 201303 oa_pdf/78/7b/bbr073.PMC3603209.pdf annot_urls
https://vcftools.sourceforge.net/specs.html net,sourceforge,vcftools)/specs.html 201303 oa_pdf/78/7b/bbr073.PMC3603209.pdf annot_urls
https://vcftools.sourceforge.net/specs.html net,sourceforge,vcftools)/specs.html 201303 oa_pdf/2a/86/bbs038.PMC3603215.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201303 oa_pdf/c4/52/srep01512.PMC3604800.pdf annot_urls
https://cfdr.sourceforge.net net,sourceforge,cfdr)/ 201303 oa_pdf/c4/52/srep01512.PMC3604800.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201303 oa_pdf/a6/48/gni-11-24.PMC3630382.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201303 oa_pdf/68/46/gni-11-38.PMC3630384.pdf text_urls
https://weka.sourceforge.net/doc.stable net,sourceforge,weka)/doc.stable 201303 oa_pdf/01/df/hir-19-16.PMC3633167.pdf text_urls
https://codonw.sourceforge.net net,sourceforge,codonw)/ 201303 oa_pdf/1d/91/evt034.PMC3641628.pdf annot_urls
https://sourceforge.net/projects/mireap net,sourceforge)/projects/mireap 201303 oa_pdf/9a/dd/ajas-26-3-309-2.PMC4093481.pdf text_urls
https://www.pymol.sourceforge.net net,sourceforge,pymol)/ 200904 oa_pdf/68/98/gkp001.PMC2655697.pdf text_urls
https://sourceforge.net/projects/diyg net,sourceforge)/projects/diyg 200904 oa_pdf/4f/ca/btp097.PMC2660880.pdf annot_urls
https://sary.sourceforge.net net,sourceforge,sary)/ 200904 oa_pdf/5b/0e/btp112.PMC2666816.pdf annot_urls
https://sourceforge.net/projects/codonw net,sourceforge)/projects/codonw 200904 oa_pdf/32/e3/dsp001.PMC2671203.pdf text_urls
https://sourceforge.net/projects net,sourceforge)/projects 200904 oa_pdf/6f/18/gkp056.PMC2673419.pdf text_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 200904 oa_pdf/17/00/JCB_200811130.PMC2700381.pdf text_urls
https://perlprimer.sourceforge.net net,sourceforge,perlprimer)/ 201401 oa_pdf/b5/b3/gkt856.PMC3874173.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201401 oa_pdf/bf/4d/14.PMC3875855.pdf annot_urls
https://sourceforge.net/projects/bfast/files net,sourceforge)/projects/bfast/files 201401 oa_pdf/ea/81/25.PMC3875859.pdf annot_urls
https://sourceforge.net/projects/seqclean net,sourceforge)/projects/seqclean 201401 oa_pdf/1c/3e/pct157.PMC3894707.pdf annot_urls
https://mged.sourceforge.net/ontologies/index.php net,sourceforge,mged)/ontologies/index.php 201401 oa_pdf/bf/b5/bbs064.PMC3896927.pdf annot_urls
https://sourceforge.net/projects net,sourceforge)/projects 201401 oa_pdf/fb/eb/molcell-37-1-36-6.PMC3907006.pdf text_urls
https://sourceforge.net/projects/pyparsing net,sourceforge)/projects/pyparsing 201401 oa_pdf/50/54/amiajnl-2013-001882.PMC3912702.pdf annot_urls
https://sourceforge.net net,sourceforge)/ 201401 oa_pdf/cc/5c/mabs-6-160.PMC3929439.pdf text_urls
https://sourceforge.net/projects/open-clinic net,sourceforge)/projects/open-clinic 201401 oa_pdf/93/a3/hir-20-11.PMC3950260.pdf text_urls
https://mychem.sourceforge.net net,sourceforge,mychem)/ 201401 oa_pdf/e3/6f/gkt1250.PMC3964988.pdf annot_urls
https://sourceforge.net/p/jacq/_list/git?source=navbar net,sourceforge)/p/jacq/_list/git?source=navbar 201401 oa_pdf/c8/71/gkt928.PMC3965106.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201401 oa_pdf/44/91/humu0035-0045.PMC4255313.pdf text_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201401 oa_pdf/e3/2c/main.PMC4422645.pdf annot_urls
https://useq.sourceforge.net/usagebisseq.html net,sourceforge,useq)/usagebisseq.html 201401 oa_pdf/55/c5/nihms846927.PMC5312658.pdf annot_urls
https://bio‑bwa.sourceforge.net/bwa.shtml net,sourceforge,xn--biobwa-dg0c)/bwa.shtml 202104 oa_pdf/3f/76/etm-21-04-09742.PMC7885081.pdf text_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202104 oa_pdf/73/e2/mmr-23-04-11890.PMC7893683.pdf text_urls
https://sourceforge.net net,sourceforge)/ 202104 oa_pdf/e8/36/mmr-23-04-11931.PMC7930927.pdf text_urls
https://sourceforge.net/proj‑ net,sourceforge)/proj%e2%80%91 202104 oa_pdf/e3/c6/or-45-04-7998.PMC7934226.pdf text_urls
https://elk.sourceforge.net net,sourceforge,elk)/ 202104 oa_pdf/be/c2/abe6819.PMC8026118.pdf annot_urls
https://sourceforge.net/projects/manti net,sourceforge)/projects/manti 202104 oa_pdf/e6/1d/ac1c00310.PMC8027985.pdf annot_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 202104 oa_pdf/65/9f/medi-100-e25318.PMC8036123.pdf annot_urls
https://jtreeview.sourceforge.net net,sourceforge,jtreeview)/ 202104 oa_pdf/17/b1/main.PMC8038941.pdf annot_urls
https://sourceforge.net/projects/mcmc-jags/files/manuals/4.x net,sourceforge)/projects/mcmc-jags/files/manuals/4.x 202104 oa_pdf/97/f2/EAP-31-e2267.PMC8047884.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202104 oa_pdf/ba/aa/MEC-30-1594.PMC8048955.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202104 oa_pdf/5d/87/main.PMC8058434.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202104 oa_pdf/81/60/main.PMC8076706.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202104 oa_pdf/df/ef/10.1177_15347354211006191.PMC8077490.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202104 oa_pdf/66/c7/nihms-1693706.PMC8078730.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202104 oa_pdf/66/c7/nihms-1693706.PMC8078730.pdf annot_urls
https://sourceforge.net/projects/gemlibrary net,sourceforge)/projects/gemlibrary 202104 oa_pdf/b7/07/main.PMC8080254.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202104 oa_pdf/b7/07/main.PMC8080254.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202104 oa_pdf/f7/c2/JEM_20200560.PMC8094119.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 202104 oa_pdf/de/0b/main.PMC8095117.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202104 oa_pdf/3e/e8/gkab218.PMC8096215.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202104 oa_pdf/6d/1e/gkab226.PMC8096230.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202104 oa_pdf/6d/1e/gkab226.PMC8096230.pdf annot_urls
https://sourceforge.net/projects/tauformula net,sourceforge)/projects/tauformula 202104 oa_pdf/0b/a5/jgc-18-4-252.PMC8100424.pdf annot_urls
https://bowtie-bio.sourceforge.net net,sourceforge,bowtie-bio)/ 202104 oa_pdf/8a/16/nihms-1691239.PMC8103628.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202104 oa_pdf/4c/59/nihms-1698686.PMC8106871.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202104 oa_pdf/4c/59/nihms-1698686.PMC8106871.pdf annot_urls
https://openvigil.sourceforge.net/doc/dpa.pdf net,sourceforge,openvigil)/doc/dpa.pdf 202104 oa_pdf/8b/e7/apm-20093.PMC8107255.pdf text_urls
https://digitizer.sourceforge.net net,sourceforge,digitizer)/ 202104 oa_pdf/9a/1a/10.1177_15330338211004915.PMC8107676.pdf annot_urls
https://hiddendomains.sourceforge.net net,sourceforge,hiddendomains)/ 202104 oa_pdf/da/02/nihms-1693694.PMC8112613.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202104 oa_pdf/da/02/nihms-1693694.PMC8112613.pdf annot_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 202104 oa_pdf/75/28/main.PMC8114120.pdf annot_urls
https://www.proteowizard.sourceforge.net net,sourceforge,proteowizard)/ 202104 oa_pdf/a3/e3/main.PMC8116205.pdf annot_urls
https://sourceforge.net/projrcts/marsbar net,sourceforge)/projrcts/marsbar 202104 oa_pdf/e4/48/HBM-42-3253.PMC8193521.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202104 oa_pdf/f0/a5/EMI-23-2035.PMC8246983.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202104 oa_pdf/17/76/msab105.PMC8321539.pdf annot_urls
https://sourceforge.net/proj-ects/bbmap net,sourceforge)/proj-ects/bbmap 202104 oa_pdf/17/76/msab105.PMC8321539.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 202104 oa_pdf/25/c0/jkab110.PMC8495922.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202104 oa_pdf/1b/6d/nihms-1693703.PMC8568338.pdf annot_urls
https://sourceforge.net/projects/advants net,sourceforge)/projects/advants 201905 oa_pdf/5c/53/bhz020.PMC6458901.pdf annot_urls
https://sourceforge.net/projects/jtreeview/files net,sourceforge)/projects/jtreeview/files 201905 oa_pdf/0a/a5/mmr-19-05-4175.PMC6471137.pdf text_urls
https://sourceforge.net/projects/plek net,sourceforge)/projects/plek 201905 oa_pdf/1d/1f/gkz087.PMC6486542.pdf annot_urls
https://lh3lh3.users.sourceforge.net/snpable.shtml net,sourceforge,users,lh3lh3)/snpable.shtml 201905 oa_pdf/6f/1a/762.PMC6499317.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201905 oa_pdf/d2/06/809.PMC6499321.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201905 oa_pdf/80/5a/CAS-110-1804.PMC6500992.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201905 oa_pdf/80/5a/CAS-110-1804.PMC6500992.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201905 oa_pdf/1d/32/JEM_20181365.PMC6504216.pdf annot_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 201905 oa_pdf/e8/5b/gkz185.PMC6511859.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201905 oa_pdf/49/f2/main.PMC6515414.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201905 oa_pdf/3c/fb/dddt-13-1809.PMC6536711.pdf annot_urls
https://jtreeview.sourceforge.net net,sourceforge,jtreeview)/ 201905 oa_pdf/31/08/nihms-1528843.PMC6555151.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201905 oa_pdf/94/9b/nihms-1528839.PMC6593126.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201905 oa_pdf/94/9b/nihms-1528839.PMC6593126.pdf annot_urls
https://jtreeview.sourceforge.net net,sourceforge,jtreeview)/ 201905 oa_pdf/c4/94/nihms-1530460.PMC6608748.pdf annot_urls
https://sourceforge.net/projects/clan-mapping net,sourceforge)/projects/clan-mapping 201905 oa_pdf/ea/65/main.PMC6609836.pdf annot_urls
https://sourceforge.net/projects/muscle-fat-area-measurement net,sourceforge)/projects/muscle-fat-area-measurement 201905 oa_pdf/c6/9b/medi-98-e15867.PMC6708812.pdf annot_urls
https://qiime.sourceforge.net net,sourceforge,qiime)/ 201905 oa_pdf/56/ce/MBO3-8-e00851.PMC6741136.pdf annot_urls
https://sourceforge.net/projects/soapdenovo2/files/gapcloser net,sourceforge)/projects/soapdenovo2/files/gapcloser 201905 oa_pdf/f1/e9/main.PMC6742490.pdf annot_urls
https://arcadiapathways.sourceforge.net net,sourceforge,arcadiapathways)/ 201006 oa_pdf/ba/9c/btq154.PMC2872004.pdf annot_urls
https://ergatis.sourceforge.net net,sourceforge,ergatis)/ 201006 oa_pdf/1e/20/btq167.PMC2881353.pdf annot_urls
https://mecab.sourceforge.net net,sourceforge,mecab)/ 201006 oa_pdf/09/74/btq176.PMC2881361.pdf annot_urls
https://jaligner.sourceforge.net net,sourceforge,jaligner)/ 201006 oa_pdf/a9/d3/btq209.PMC2881393.pdf annot_urls
https://teem.sourceforge.net net,sourceforge,teem)/ 201006 oa_pdf/74/c8/JEM_20092265.PMC2882833.pdf text_urls
https://wfn.sourceforge.net net,sourceforge,wfn)/ 201006 oa_pdf/d9/f7/10928_2010_Article_9161.PMC2889282.pdf annot_urls
https://codonw.sourceforge.net net,sourceforge,codonw)/ 201006 oa_pdf/f7/9f/11248_2010_Article_9411.PMC2902731.pdf annot_urls
https://cruisecontrol.sourceforge.net net,sourceforge,cruisecontrol)/ 201006 oa_pdf/f3/1a/12021_2010_Article_9078.PMC2974931.pdf annot_urls
https://jamonapi.sourceforge.net net,sourceforge,jamonapi)/ 201006 oa_pdf/f3/1a/12021_2010_Article_9078.PMC2974931.pdf annot_urls
