URL SURT Directory Filename URLType
http://jena.sourceforge.net/ net,sourceforge,jena)/ 200807 oa_pdf/78/48/btn159.PMC2718637.pdf non_oads_urls
http://biocreative.sourceforge.net net,sourceforge,biocreative)/ 200807 oa_pdf/7b/a5/gkn319.PMC2447743.pdf non_oads_urls
http://map2owl.sourceforge.net/ net,sourceforge,map2owl)/ 200807 oa_pdf/ac/69/gkn252.PMC2447739.pdf oads_urls
http://pyml.sourceforge.net net,sourceforge,pyml)/ 200807 oa_pdf/be/3e/btn189.PMC2665034.pdf oads_urls
http://dart.sourceforge.net net,sourceforge,dart)/ 200807 oa_pdf/ea/3f/gkn283.PMC2447789.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201312 oa_pdf/05/84/gni-11-191.PMC3897846.pdf oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 201312 oa_pdf/05/84/gni-11-191.PMC3897846.pdf oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201312 oa_pdf/15/05/1693.PMC3884655.pdf oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 201312 oa_pdf/15/05/1693.PMC3884655.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201312 oa_pdf/3a/2b/npp2013183a.PMC3828542.pdf oads_urls
http://mrbayes.sourceforge.net net,sourceforge,mrbayes)/ 201312 oa_pdf/84/a6/mst159.PMC3840309.pdf oads_urls
http://jtreeview.sourceforge.net/ net,sourceforge,jtreeview)/ 201312 oa_pdf/b1/47/2053.PMC3847775.pdf oads_urls
http://sourceforge.net net,sourceforge)/ 201312 oa_pdf/e9/1b/mBio.00377-13.PMC3870262.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201312 oa_pdf/f8/46/srep03494.PMC3861801.pdf oads_urls
http://chemcpp.sourceforge.net net,sourceforge,chemcpp)/ 201607 oa_pdf/03/64/ott-9-4695.PMC4968864.pdf non_oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201607 oa_pdf/27/98/mp201669a.PMC5414074.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201607 oa_pdf/52/8f/msw051.PMC4915356.pdf non_oads_urls
http://resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201607 oa_pdf/57/3e/medi-95-e4083.PMC5058826.pdf oads_urls
http://samtools.sourceforge.net net,sourceforge,samtools)/ 201607 oa_pdf/66/6b/gkw261.PMC4937311.pdf oads_urls
http://digitizer.sourceforge.net/ net,sourceforge,digitizer)/ 201607 oa_pdf/75/e8/medi-95-e3986.PMC5058802.pdf oads_urls
http://sourceforge.net/projects/aracne-ap net,sourceforge)/projects/aracne-ap 201607 oa_pdf/7d/8b/btw216.PMC4937200.pdf oads_urls
http://gnat.sourceforge.net net,sourceforge,gnat)/ 201607 oa_pdf/7f/f6/ijn-11-3417.PMC4968855.pdf non_oads_urls
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 201607 oa_pdf/92/a6/ismej2015241a.PMC4918448.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201607 oa_pdf/bd/36/ANE-134-67.PMC5057358.pdf oads_urls
http://mapletree.sourceforge.net net,sourceforge,mapletree)/ 201607 oa_pdf/be/a7/gkw419.PMC4987948.pdf oads_urls
http://sourceforge.net/projects/digitizer net,sourceforge)/projects/digitizer 201607 oa_pdf/dd/f2/ott-9-4061.PMC4938138.pdf non_oads_urls
http://primer3.sourceforge.net net,sourceforge,primer3)/ 201607 oa_pdf/f7/5e/ndt-12-1609.PMC4936806.pdf non_oads_urls
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201607 oa_pdf/f7/8d/i1552-5783-57-8-3731.PMC4961003.pdf oads_urls
http://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201607 oa_pdf/fc/b9/gkw176.PMC4937306.pdf oads_urls
http://sourceforge.net/projects/pantherdb/ net,sourceforge)/projects/pantherdb 201109 oa_pdf/08/60/bbr042.PMC3178059.pdf oads_urls
http://tripal.sourceforge.net/?q=extensions net,sourceforge,tripal)/?q=extensions 201109 oa_pdf/4a/dd/bar044.PMC3263599.pdf oads_urls
http://tripal.sourceforge.net net,sourceforge,tripal)/ 201109 oa_pdf/4a/dd/bar044.PMC3263599.pdf oads_urls
http://sourceforge.net/projects/primer3/ net,sourceforge)/projects/primer3 201109 oa_pdf/5f/08/223_2011_Article_9531.PMC3191294.pdf oads_urls
http://sourceforge.net/projects/cg-pipeline/ net,sourceforge)/projects/cg-pipeline 201109 oa_pdf/b5/75/bar035.PMC3263597.pdf non_oads_urls
http://biosig.sourceforge.net/ net,sourceforge,biosig)/ 201109 oa_pdf/c5/91/11517_2011_Article_828.PMC3208819.pdf oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201109 oa_pdf/f6/51/btr433.PMC3167052.pdf oads_urls
http://genometricorr.sourceforge.net net,sourceforge,genometricorr)/ 201308 oa_pdf/01/ba/1271.PMC3730101.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201308 oa_pdf/01/ba/1271.PMC3730101.pdf oads_urls
http://snpeff.sourceforge.net net,sourceforge,snpeff)/ 201308 oa_pdf/01/ba/1271.PMC3730101.pdf oads_urls
http://samtools.sourceforge.net net,sourceforge,samtools)/ 201308 oa_pdf/01/ba/1271.PMC3730101.pdf oads_urls
http://www.pymol.sourceforge.net net,sourceforge,pymol)/ 201308 oa_pdf/18/2c/srep02517.PMC3755293.pdf non_oads_urls
http://primer3.sourceforge.net/ net,sourceforge,primer3)/ 201308 oa_pdf/24/b0/jrd-59-346.PMC3944365.pdf oads_urls
http://sourceforge.net/pro- net,sourceforge)/pro- 201308 oa_pdf/2a/4e/btt332.PMC3722522.pdf oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201308 oa_pdf/40/31/bjc2013416a.PMC3749581.pdf oads_urls
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201308 oa_pdf/40/31/bjc2013416a.PMC3749581.pdf oads_urls
http://breakdancer.sourceforge.net net,sourceforge,breakdancer)/ 201308 oa_pdf/40/31/bjc2013416a.PMC3749581.pdf oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 201308 oa_pdf/40/31/bjc2013416a.PMC3749581.pdf oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201308 oa_pdf/40/31/bjc2013416a.PMC3749581.pdf non_oads_urls
http://sourceforge.net/projects/cognitionmaster/ net,sourceforge)/projects/cognitionmaster 201308 oa_pdf/e5/f3/JEM_20130403.PMC3754858.pdf oads_urls
http://sourceforge.net/pro- net,sourceforge)/pro- 201308 oa_pdf/ec/2f/btt305.PMC3712217.pdf non_oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201308 oa_pdf/fb/01/jmedgenet-2012-101405.PMC3717725.pdf oads_urls
http://proteowizard.sourceforge.net/ net,sourceforge,proteowizard)/ 201309 oa_pdf/54/0b/13361_2013_Article_737.PMC3837234.pdf oads_urls
http://bowtie-bio.sourceforge.net/ net,sourceforge,bowtie-bio)/ 201309 oa_pdf/90/b3/rrt014.PMC3766286.pdf oads_urls
http://imdbpy.sourceforge.net/ net,sourceforge,imdbpy)/ 201309 oa_pdf/b3/37/srep02758.PMC3783974.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201309 oa_pdf/e1/36/12154_2013_Article_101.PMC3877407.pdf oads_urls
http://opennlp.sourceforge.net/projec net,sourceforge,opennlp)/projec 201309 oa_pdf/e8/fd/amiajnl-2013-001624.PMC3756270.pdf non_oads_urls
https://sourceforge.net/projects/rdpframebot net,sourceforge)/projects/rdpframebot 201309 oa_pdf/f3/42/mBio.00592-13.PMC3781835.pdf oads_urls
http://sourceforge.net/projects/microbiomeutil/ net,sourceforge)/projects/microbiomeutil 201108 oa_pdf/0e/a3/btr381.PMC3150044.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201108 oa_pdf/15/f2/mBio.00157-11.PMC3163938.pdf oads_urls
http://sourceforge.net/projects net,sourceforge)/projects 201108 oa_pdf/15/f2/mBio.00157-11.PMC3163938.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201108 oa_pdf/9f/00/btr325.PMC3137215.pdf oads_urls
http://sourceforge.net/projects/cardiacatlas/ net,sourceforge)/projects/cardiacatlas 201108 oa_pdf/b5/5c/btr360.PMC3150036.pdf oads_urls
http://sourceforge.net/projects/mireap/ net,sourceforge)/projects/mireap 201108 oa_pdf/c1/7d/ijbsv07p1016.PMC3164151.pdf oads_urls
http://vcftools.sourceforge.net/ net,sourceforge,vcftools)/ 201108 oa_pdf/d7/79/btr330.PMC3137218.pdf oads_urls
http://samtools.sourceforge.net net,sourceforge,samtools)/ 201108 oa_pdf/d7/79/btr330.PMC3137218.pdf oads_urls
http://vcftools.sourceforge.net net,sourceforge,vcftools)/ 201108 oa_pdf/d7/79/btr330.PMC3137218.pdf oads_urls
http://marsbar.sourceforge.net/projects/marsbar net,sourceforge,marsbar)/projects/marsbar 201108 oa_pdf/dc/f9/awr154.PMC3155705.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201108 oa_pdf/ef/ce/srep00074.PMC3216561.pdf non_oads_urls
http://useq.sourceforge.net net,sourceforge,useq)/ 201606 oa_pdf/01/ef/852.PMC4889969.pdf oads_urls
http://sourceforge.net/projects/picard/ net,sourceforge)/projects/picard 201606 oa_pdf/0e/c8/10.1177_1744806916652628.PMC4955969.pdf oads_urls
https://sourceforge.net/projects/riboshape net,sourceforge)/projects/riboshape 201606 oa_pdf/25/c0/btw253.PMC4908337.pdf non_oads_urls
http://sourceforge.net/p/lemur/wiki/ranklib/ net,sourceforge)/p/lemur/wiki/ranklib 201606 oa_pdf/2a/14/btw294.PMC4908368.pdf oads_urls
http://sourceforge.net/ net,sourceforge)/ 201606 oa_pdf/4c/08/apps.1600025.PMC4915923.pdf oads_urls
http://sourceforge.net/ net,sourceforge)/ 201606 oa_pdf/4c/08/apps.1600025.PMC4915923.pdf non_oads_urls
http://sourceforge.net/p/lemur/wiki/ranklib/.druge-rank net,sourceforge)/p/lemur/wiki/ranklib/.druge-rank 201606 oa_pdf/6c/4e/btw244.PMC4908328.pdf oads_urls
http://plotdigitizer.sourceforge.net/ net,sourceforge,plotdigitizer)/ 201606 oa_pdf/81/33/JAH3-5-e002846.PMC4937249.pdf non_oads_urls
http://amide.sourceforge.net net,sourceforge,amide)/ 201606 oa_pdf/9f/ee/main.PMC4925448.pdf oads_urls
http://sourceforge.net/projects/wgs- net,sourceforge)/projects/wgs- 201606 oa_pdf/a4/37/gkw188.PMC4889940.pdf oads_urls
http://sourceforge.net/projects/palfinder net,sourceforge)/projects/palfinder 201606 oa_pdf/d0/41/apps.1600010.PMC4915920.pdf oads_urls
https://sourceforge.net/projects/ net,sourceforge)/projects 201606 oa_pdf/ef/2d/evw121.PMC4943192.pdf oads_urls
https://sourceforge.net/projects/occultercut net,sourceforge)/projects/occultercut 201606 oa_pdf/ef/2d/evw121.PMC4943192.pdf non_oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201606 oa_pdf/f1/6d/ACN3-3-523.PMC4931717.pdf oads_urls
http://crfpp.sourceforge.net/ net,sourceforge,crfpp)/ 200806 oa_pdf/4c/7c/btn132.PMC2387219.pdf oads_urls
http://sourceforge.net/projects/pga4genomics/ net,sourceforge)/projects/pga4genomics 200806 oa_pdf/e2/00/gkn168.PMC2425481.pdf oads_urls
http://sourceforge.net/ net,sourceforge)/ 200806 oa_pdf/e2/00/gkn168.PMC2425481.pdf oads_urls
http://imex.sourceforge.net/ net,sourceforge,imex)/ 201201 oa_pdf/01/a8/gkr930.PMC3244991.pdf oads_urls
https://sourceforge.net/tracker/ net,sourceforge)/tracker 201201 oa_pdf/01/a8/gkr930.PMC3244991.pdf non_oads_urls
https://sourceforge.net/ net,sourceforge)/ 201201 oa_pdf/03/49/gkr1126.PMC3245052.pdf oads_urls
http://sourceforge.net/ net,sourceforge)/ 201201 oa_pdf/03/49/gkr1126.PMC3245052.pdf oads_urls
http://msquant.sourceforge.net net,sourceforge,msquant)/ 201201 oa_pdf/2d/b5/JEM_20110762.PMC3260870.pdf oads_urls
http://fpocket.sourceforge.net/ net,sourceforge,fpocket)/ 201201 oa_pdf/2e/64/err282.PMC3245471.pdf oads_urls
http://diseaseontology.svn.sourceforge.net/viewvc/diseaseontology/trunk/human net,sourceforge,svn,diseaseontology)/viewvc/diseaseontology/trunk/human 201201 oa_pdf/3f/6d/gkr972.PMC3245088.pdf oads_urls
http://sourceforge.net/tracker/?group_id=36855&atid=605890 net,sourceforge)/tracker?atid=605890&group_id=36855 201201 oa_pdf/55/ae/gkr1048.PMC3245010.pdf oads_urls
http://rationaliser.sourceforge.net/ net,sourceforge,rationaliser)/ 201201 oa_pdf/64/12/gkr1032.PMC3245030.pdf non_oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 201201 oa_pdf/78/b6/gkr703.PMC3245162.pdf oads_urls
http://samtools.sourceforge.net/mpileup.shtml net,sourceforge,samtools)/mpileup.shtml 201201 oa_pdf/85/e0/btr629.PMC3259434.pdf oads_urls
http://potrace.sourceforge.net/ net,sourceforge,potrace)/ 201201 oa_pdf/af/12/12021_2011_Article_9138.PMC3325030.pdf oads_urls
http://www.sourceforge.net/ net,sourceforge)/ 201201 oa_pdf/b9/70/11682_2011_Article_9146.PMC3282900.pdf oads_urls
http://emboss.sourceforge.net/apps/ net,sourceforge,emboss)/apps 201201 oa_pdf/bf/9f/ddr436.PMC3235009.pdf oads_urls
http://pygrace.sourceforge.net net,sourceforge,pygrace)/ 201201 oa_pdf/d2/e9/gkr751.PMC3258142.pdf oads_urls
http://openbabel.sourceforge.net/ net,sourceforge,openbabel)/ 201201 oa_pdf/dc/e7/gkr755.PMC3245057.pdf oads_urls
http://sourceforge.net/projects/sybil.contact: net,sourceforge)/projects/sybil.contact: 201201 oa_pdf/ee/65/btr652.PMC3259440.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201201 oa_pdf/f0/78/gkr1172.PMC3245132.pdf oads_urls
http://sybil.sourceforge.net/ net,sourceforge,sybil)/ 201201 oa_pdf/f0/dd/gkr875.PMC3245136.pdf oads_urls
http://sourceforge.net/projects/miriam/ net,sourceforge)/projects/miriam 201201 oa_pdf/f2/1f/gkr1097.PMC3245029.pdf oads_urls
http://edamontology.sourceforge.net/ net,sourceforge,edamontology)/ 201201 oa_pdf/f2/1f/gkr1097.PMC3245029.pdf oads_urls
https://sourceforge.net/ net,sourceforge)/ 201201 oa_pdf/f6/b7/gkr1050.PMC3245161.pdf oads_urls
http://chemcpp.sourceforge.net net,sourceforge,chemcpp)/ 200810 oa_pdf/03/64/btn409.PMC2553441.pdf non_oads_urls
http://sourceforge.net/projects/glean-gene net,sourceforge)/projects/glean-gene 201702 oa_pdf/b7/d1/bax001.PMC5467577.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 201702 oa_pdf/c1/6d/RPS-12-60.PMC5333481.pdf non_oads_urls
https://sourceforge.net/projects/singlecellseqcnv/ net,sourceforge)/projects/singlecellseqcnv 201702 oa_pdf/df/52/jove-120-55143.PMC5409325.pdf oads_urls
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201702 oa_pdf/df/52/jove-120-55143.PMC5409325.pdf oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201702 oa_pdf/df/52/jove-120-55143.PMC5409325.pdf non_oads_urls
http://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201702 oa_pdf/eb/ca/mmr-15-02-0657.PMC5364847.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201702 oa_pdf/ed/9e/WJG-23-810.PMC5296197.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201702 oa_pdf/ed/9e/WJG-23-810.PMC5296197.pdf non_oads_urls
http://treesoft.sourceforge.net/treebest.shtml net,sourceforge,treesoft)/treebest.shtml 201305 oa_pdf/42/29/ncomms2860.PMC3674232.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201305 oa_pdf/58/bd/812.PMC3638137.pdf oads_urls
http://maq.sourceforge.net/ net,sourceforge,maq)/ 201305 oa_pdf/59/b0/ert089.PMC3654421.pdf oads_urls
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201305 oa_pdf/ab/97/bhs061.PMC3615342.pdf oads_urls
http://iso2mesh.sourceforge.net/cgi-bin/index.cgi?home net,sourceforge,iso2mesh)/cgi-bin/index.cgi?home 201305 oa_pdf/ca/fe/srep01879.PMC3662010.pdf oads_urls
http://sourceforge.net/projects/snptools/ net,sourceforge)/projects/snptools 201305 oa_pdf/e4/3d/833.PMC3638139.pdf oads_urls
http://sourceforge.net/projects/snptools/ net,sourceforge)/projects/snptools 201305 oa_pdf/e4/3d/833.PMC3638139.pdf non_oads_urls
http://pymol.sourceforge.net/ net,sourceforge,pymol)/ 200902 oa_pdf/52/22/gkn958.PMC2632910.pdf non_oads_urls
http://sourceforge.net/projects/mstparser net,sourceforge)/projects/mstparser 200902 oa_pdf/e7/3c/btn631.PMC2639072.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201610 oa_pdf/02/7e/1333.PMC5052051.pdf oads_urls
https://sourceforge.net/projects/raxmlgui/ net,sourceforge)/projects/raxmlgui 201610 oa_pdf/08/da/iew090.PMC5045664.pdf oads_urls
http://forwardsimulation.sourceforge.net net,sourceforge,forwardsimulation)/ 201610 oa_pdf/28/29/msw127.PMC5026253.pdf oads_urls
http://sourceforge.net/projects/mireap net,sourceforge)/projects/mireap 201610 oa_pdf/3e/73/dsw024.PMC5066168.pdf oads_urls
https://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 201610 oa_pdf/43/a4/apps.1600091.PMC5077287.pdf oads_urls
http://wgs-assembler.sourceforge.net/ net,sourceforge,wgs-assembler)/ 201610 oa_pdf/6f/7a/dsw026.PMC5066169.pdf oads_urls
http://primer3.sourceforge.net/ net,sourceforge,primer3)/ 201610 oa_pdf/80/81/CAS-107-1443.PMC5084662.pdf non_oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201610 oa_pdf/89/4b/1355.PMC5052060.pdf oads_urls
https://sourceforge.net/projects/acedhs/files/tested_ net,sourceforge)/projects/acedhs/files/tested_ 201610 oa_pdf/de/32/msw128.PMC5026254.pdf oads_urls
https://sourceforge.net/projects/acedhs/files/tested_dhss_an net,sourceforge)/projects/acedhs/files/tested_dhss_an 201610 oa_pdf/de/32/msw128.PMC5026254.pdf oads_urls
https://sourceforge.net/projects/acedhs/files/tested_dhss_and_target_genes.xlsx.zip/ net,sourceforge)/projects/acedhs/files/tested_dhss_and_target_genes.xlsx.zip 201610 oa_pdf/de/32/msw128.PMC5026254.pdf oads_urls
http://treesoft.sourceforge.net/treebest.shtml net,sourceforge,treesoft)/treebest.shtml 201610 oa_pdf/eb/e1/msw129.PMC5026255.pdf oads_urls
https://sourceforge.net/projects/bio net,sourceforge)/projects/bio 201610 oa_pdf/ff/0f/ol-12-04-2395.PMC5038161.pdf oads_urls
http://transposonpsi.sourceforge.net/ net,sourceforge,transposonpsi)/ 201407 oa_pdf/0d/6a/evu155.PMC4159005.pdf oads_urls
http://wordlist.sourceforge.net/12dicts-readme-r5.html net,sourceforge,wordlist)/12dicts-readme-r5.html 201407 oa_pdf/0f/07/gku450.PMC4086066.pdf non_oads_urls
http://qiime.sourceforge.net/ net,sourceforge,qiime)/ 201407 oa_pdf/4a/ec/ir-12-178.PMC4204719.pdf oads_urls
http://mrbayes.sourceforge.net/index.php net,sourceforge,mrbayes)/index.php 201407 oa_pdf/57/5c/CBI-31-749.PMC4059186.pdf oads_urls
http://mrsfast.sourceforge.net net,sourceforge,mrsfast)/ 201407 oa_pdf/b8/85/gku370.PMC4086126.pdf oads_urls
http://prinseq.sourceforge.net/ net,sourceforge,prinseq)/ 201407 oa_pdf/d7/ec/apps.1400029.PMC4103475.pdf oads_urls
http://sommer.sourceforge.net net,sourceforge,sommer)/ 201112 oa_pdf/21/9f/fneng-04-00017.PMC3246696.pdf oads_urls
http://bowtie-bio.sourceforge.net/ net,sourceforge,bowtie-bio)/ 201112 oa_pdf/30/ae/gkr684.PMC3239178.pdf oads_urls
http://hl7api.sourceforge.net net,sourceforge,hl7api)/ 201112 oa_pdf/46/03/hir-17-214.PMC3259556.pdf non_oads_urls
http://wxmaxima.sourceforge.net net,sourceforge,wxmaxima)/ 201112 oa_pdf/52/a2/10439_2010_Article_214.PMC3036832.pdf oads_urls
http://sfscode.sourceforge.net/sfs_code/sfs_code_home/sfs_code_home.html net,sourceforge,sfscode)/sfs_code/sfs_code_home/sfs_code_home.html 201112 oa_pdf/ae/eb/fgene-02-00085.PMC3268637.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201112 oa_pdf/bb/56/ima-2-135.PMC3359811.pdf oads_urls
http://bigpre.sourceforge.net/ net,sourceforge,bigpre)/ 201112 oa_pdf/ca/1f/main.PMC5054156.pdf oads_urls
http://sourceforge.net/projects/codonw/ net,sourceforge)/projects/codonw 201112 oa_pdf/ec/12/main.PMC5054167.pdf oads_urls
http://wfn.sourceforge.net/ net,sourceforge,wfn)/ 201503 oa_pdf/1f/98/psp40004-e00021.PMC4394611.pdf oads_urls
http://mfpaq.sourceforge.net net,sourceforge,mfpaq)/ 201503 oa_pdf/29/e1/ijn-10-1869.PMC4358650.pdf oads_urls
http://emboss.sourceforge.net/interfaces/#jemboss net,sourceforge,emboss)/interfaces 201503 oa_pdf/2b/50/426.PMC4338338.pdf oads_urls
http://xpose.sourceforge.net net,sourceforge,xpose)/ 201503 oa_pdf/2c/46/jcsm0006-0045.PMC4435096.pdf oads_urls
http://mcmc-jags.sourceforge.net net,sourceforge,mcmc-jags)/ 201503 oa_pdf/3e/fe/main.PMC4365143.pdf oads_urls
http://resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201503 oa_pdf/44/cc/CMJ-128-593.PMC4834768.pdf oads_urls
http://sourceforge.net/tracker/?func=add&group_id= net,sourceforge)/tracker?func=add&group_id= 201503 oa_pdf/4e/f0/ijn-10-1941.PMC4364157.pdf non_oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201503 oa_pdf/87/c0/evv033.PMC5322541.pdf oads_urls
http://resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201503 oa_pdf/a9/ab/main.PMC4473730.pdf oads_urls
http://sourceforge.net/projects/anets net,sourceforge)/projects/anets 201503 oa_pdf/c5/42/bbt074.PMC4364064.pdf non_oads_urls
http://protcalc.sourceforge.net net,sourceforge,protcalc)/ 201503 oa_pdf/eb/1b/mBio.00084-15.PMC4453548.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201503 oa_pdf/fc/8c/main.PMC4351294.pdf non_oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201503 oa_pdf/fc/8c/main.PMC4351294.pdf non_oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201411 oa_pdf/0d/aa/hgv201422.PMC4785514.pdf oads_urls
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201411 oa_pdf/0d/aa/hgv201422.PMC4785514.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201411 oa_pdf/42/42/ENEURO.0006-14.2014.PMC4399775.pdf oads_urls
http://primer3.sourceforge.net/releases.php net,sourceforge,primer3)/releases.php 201411 oa_pdf/61/ed/apps.1400080.PMC4222548.pdf oads_urls
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201411 oa_pdf/74/72/bht157.PMC4193466.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201411 oa_pdf/7c/94/mBio.01721-14.PMC4222100.pdf oads_urls
http://ergatis.sourceforge.net net,sourceforge,ergatis)/ 201411 oa_pdf/7c/94/mBio.01721-14.PMC4222100.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201411 oa_pdf/98/5c/main.PMC4535743.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201411 oa_pdf/9e/44/ajas-27-11-1532.PMC4213696.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201411 oa_pdf/9e/44/ajas-27-11-1532.PMC4213696.pdf non_oads_urls
https://sourceforge.net/projects/mtoolbox/ net,sourceforge)/projects/mtoolbox 201411 oa_pdf/b1/50/btu483.PMC4201154.pdf oads_urls
https://sourceforge.net/projects/mtoolbox/files/1000genomes_data/ net,sourceforge)/projects/mtoolbox/files/1000genomes_data 201411 oa_pdf/b1/50/btu483.PMC4201154.pdf oads_urls
http://vcftools.sourceforge.net/ net,sourceforge,vcftools)/ 201411 oa_pdf/b5/17/main.PMC4535964.pdf non_oads_urls
http://picrust.sourceforge.net/ net,sourceforge,picrust)/ 201411 oa_pdf/c9/43/ismej201464a.PMC4992076.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201411 oa_pdf/d7/41/cr2014131a.PMC4220156.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201411 oa_pdf/dd/4e/jhg201478a.PMC4521291.pdf oads_urls
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201411 oa_pdf/f6/bc/srep07146.PMC4894415.pdf oads_urls
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201411 oa_pdf/f6/bc/srep07146.PMC4894415.pdf non_oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201104 oa_pdf/11/03/cwq188.PMC3055595.pdf oads_urls
http://mcx.sourceforge.net/mmc/ net,sourceforge,mcx)/mmc 201104 oa_pdf/1c/b2/boe-2-5-1258.PMC3087581.pdf non_oads_urls
http://jung.sourceforge.net net,sourceforge,jung)/ 201104 oa_pdf/66/c3/btr083.PMC3072549.pdf oads_urls
http://sourceforge.net/projects/text2genome/ net,sourceforge)/projects/text2genome 201104 oa_pdf/f4/30/btr043.PMC3065681.pdf oads_urls
http://pprospector.sourceforge.net/ net,sourceforge,pprospector)/ 201104 oa_pdf/f7/c9/btr087.PMC3072552.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201508 oa_pdf/2d/0e/btv179.PMC4514927.pdf non_oads_urls
http://emboss.sourceforge.net/ net,sourceforge,emboss)/ 201508 oa_pdf/8d/83/mBio.01180-15.PMC4550696.pdf oads_urls
https://sourceforge.net/p/breakseek/ net,sourceforge)/p/breakseek 201508 oa_pdf/99/92/gkv605.PMC4538813.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201508 oa_pdf/bd/0d/gkv591.PMC4538811.pdf oads_urls
http://icatb.sourceforge.net net,sourceforge,icatb)/ 201508 oa_pdf/fe/3f/main.PMC4600858.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201508 oa_pdf/fe/3f/main.PMC4600858.pdf oads_urls
http://mcisb.sourceforge.net/ net,sourceforge,mcisb)/ 200909 oa_pdf/06/e4/btp392.PMC2734318.pdf oads_urls
http://snpomatic.sourceforge.net net,sourceforge,snpomatic)/ 200909 oa_pdf/0b/d2/btp403.PMC2735664.pdf non_oads_urls
http://mummer.sourceforge.net net,sourceforge,mummer)/ 200909 oa_pdf/43/4c/gkp568.PMC2761261.pdf oads_urls
